restaurant_id,restaurant_name,category,city,rating
558,Restaurant_558,Cafe,Bengaluru,3.3
559,Restaurant_559,Cafe,Bengaluru,3.8
560,Restaurant_560,Bakery,Kolkata,4.0
561,Restaurant_561,Bakery,Bengaluru,2.8
562,Restaurant_562,Chinese,Delhi,4.3
563,Restaurant_563,South Indian,Hyderabad,
564,Restaurant_564,South Indian,Jaipur,
565,Restaurant_565,Cafe,Chennai,4.8
566,Restaurant_566,FAST FOOD,Kolkata,
567,Restaurant_567,North Indian,Ahmedabad,4.6
568,Restaurant_568,Fast Food,Delhi,4.5
569,Restaurant_569,Fast Food,Ahmedabad,3.0
570,Restaurant_570,Bakery,Mumbai,2.7
571,Restaurant_571,Fast Food,Hyderabad,4.4
572,Restaurant_572,Biryani,Kolkata,3.0
573,Restaurant_573,South Indian,Hyderabad,4.4
574,Restaurant_574,Bakery,Mumbai,2.6
575,Restaurant_575,Cafe,Jaipur,3.2
576,Restaurant_576,Cafe,Jaipur,2.6
577,Restaurant_577,Bakery,Hyderabad,4.3
578,Restaurant_578,Cafe,Mumbai,3.6
579,Restaurant_579,Biryani,Chennai,4.4
580,Restaurant_580,Bakery,Mumbai,4.4
581,Restaurant_581,NORTH INDIAN,Bengaluru,
582,Restaurant_582,South Indian,Chennai,2.8
583,Restaurant_583,Chinese,Pune,3.7
584,Restaurant_584,South Indian,Bengaluru,3.9
585,Restaurant_585,Cafe,Pune,4.7
586,Restaurant_586,South Indian,Chennai,2.5
587,Restaurant_587,Biryani,Ahmedabad,4.0
588,Restaurant_588,North Indian,Hyderabad,2.6
589,Restaurant_589,Fast Food,Jaipur,4.2
590,Restaurant_590,North Indian,Delhi,2.9
591,Restaurant_591,Bakery,Pune,3.6
592,Restaurant_592,Cafe,Ahmedabad,2.9
593,Restaurant_593,Fast Food,Chennai,3.1
594,Restaurant_594,North Indian,Hyderabad,2.9
595,Restaurant_595,North Indian,Delhi,3.6
596,Restaurant_596,Bakery,Ahmedabad,3.4
597,Restaurant_597,Fast Food,Hyderabad,4.8
598,Restaurant_598,BAKERY,Mumbai,3.1
599,Restaurant_599,Cafe,Delhi,4.0
600,Restaurant_600,BIRYANI,Kolkata,2.5
601,Restaurant_601,BAKERY,Pune,4.3
602,Restaurant_602,Bakery,Mumbai,4.2
603,Restaurant_603,South Indian,Kolkata,4.8
604,Restaurant_604,North Indian,Hyderabad,4.7
605,Restaurant_605,Cafe,Kolkata,3.4
606,Restaurant_606,Cafe,Ahmedabad,3.6
607,Restaurant_607,North Indian,Ahmedabad,4.5
608,Restaurant_608,North Indian,Ahmedabad,3.6
609,Restaurant_609,South Indian,Delhi,
610,Restaurant_610,South Indian,Hyderabad,3.1
611,Restaurant_611,Bakery,Hyderabad,4.6
612,Restaurant_612,South Indian,Delhi,3.1
613,Restaurant_613,Biryani,Jaipur,2.8
614,Restaurant_614,Chinese,Mumbai,3.5
615,Restaurant_615,Chinese,Hyderabad,3.8
616,Restaurant_616,Chinese,Kolkata,2.6
617,Restaurant_617,Cafe,Kolkata,3.8
618,Restaurant_618,South Indian,Jaipur,3.6
619,Restaurant_619,Cafe,Kolkata,4.7
620,Restaurant_620,South Indian,Kolkata,2.7
621,Restaurant_621,Chinese,Hyderabad,2.6
622,Restaurant_622,Biryani,Mumbai,3.3
623,Restaurant_623,North Indian,Ahmedabad,3.2
624,Restaurant_624,Chinese,Ahmedabad,4.6
625,Restaurant_625,North Indian,Bengaluru,4.8
626,Restaurant_626,Fast Food,Ahmedabad,4.7
627,Restaurant_627,Bakery,Ahmedabad,
628,Restaurant_628,Fast Food,Jaipur,2.6
629,Restaurant_629,Fast Food,Hyderabad,3.3
630,Restaurant_630,North Indian,Delhi,3.8
631,Restaurant_631,Cafe,Ahmedabad,2.9
632,Restaurant_632,Fast Food,Chennai,3.7
633,Restaurant_633,North Indian,Delhi,3.0
634,Restaurant_634,Chinese,Chennai,3.6
635,Restaurant_635,North Indian,Jaipur,3.8
636,Restaurant_636,Fast Food,Delhi,4.7
637,Restaurant_637,South Indian,Pune,3.7
638,Restaurant_638,Fast Food,Kolkata,4.5
639,Restaurant_639,North Indian,Kolkata,3.8
640,Restaurant_640,South Indian,Ahmedabad,2.8
641,Restaurant_641,Fast Food,Ahmedabad,4.7
642,Restaurant_642,Cafe,Kolkata,2.9
643,Restaurant_643,Chinese,Jaipur,3.3
644,Restaurant_644,Chinese,Hyderabad,3.1
645,Restaurant_645,South Indian,Bengaluru,4.3
646,Restaurant_646,North Indian,Kolkata,4.2
647,Restaurant_647,South Indian,Ahmedabad,3.7
648,Restaurant_648,NORTH INDIAN,Bengaluru,3.1
649,Restaurant_649,BIRYANI,Chennai,3.9
650,Restaurant_650,Chinese,Ahmedabad,3.6
651,Restaurant_651,Bakery,Jaipur,
652,Restaurant_652,North Indian,Pune,4.1
653,Restaurant_653,FAST FOOD,Jaipur,3.7
654,Restaurant_654,Chinese,Ahmedabad,3.7
655,Restaurant_655,Biryani,Pune,3.9
656,Restaurant_656,Fast Food,Chennai,
657,Restaurant_657,Bakery,Mumbai,2.9
658,Restaurant_658,Cafe,Kolkata,3.0
659,Restaurant_659,Biryani,Bengaluru,4.0
660,Restaurant_660,Biryani,Chennai,
661,Restaurant_661,Chinese,Delhi,4.4
662,Restaurant_662,Bakery,Bengaluru,3.7
663,Restaurant_663,Bakery,Delhi,2.8
664,Restaurant_664,South Indian,Chennai,3.8
665,Restaurant_665,Cafe,Pune,
666,Restaurant_666,Fast Food,Delhi,
667,Restaurant_667,Bakery,Hyderabad,3.0
668,Restaurant_668,North Indian,Ahmedabad,4.1
669,Restaurant_669,FAST FOOD,Hyderabad,2.6
670,Restaurant_670,North Indian,Bengaluru,4.5
671,Restaurant_671,South Indian,Ahmedabad,3.4
672,Restaurant_672,SOUTH INDIAN,Delhi,2.6
673,Restaurant_673,Chinese,Chennai,2.7
674,Restaurant_674,North Indian,Delhi,4.7
675,Restaurant_675,CHINESE,Hyderabad,2.8
676,Restaurant_676,Chinese,Delhi,3.6
677,Restaurant_677,Bakery,Jaipur,
678,Restaurant_678,North Indian,Kolkata,3.8
679,Restaurant_679,Cafe,Kolkata,
680,Restaurant_680,Fast Food,Chennai,4.7
681,Restaurant_681,Chinese,Pune,3.3
682,Restaurant_682,Chinese,Delhi,3.9
683,Restaurant_683,Cafe,Delhi,3.4
684,Restaurant_684,Cafe,Hyderabad,3.1
685,Restaurant_685,South Indian,Hyderabad,3.3
686,Restaurant_686,Cafe,Pune,3.1
687,Restaurant_687,Bakery,Pune,4.0
688,Restaurant_688,Biryani,Delhi,3.8
689,Restaurant_689,North Indian,Jaipur,4.0
690,Restaurant_690,Cafe,Mumbai,4.3
691,Restaurant_691,North Indian,Mumbai,3.5
692,Restaurant_692,South Indian,Mumbai,2.8
693,Restaurant_693,Cafe,Kolkata,2.9
694,Restaurant_694,Bakery,Mumbai,2.6
695,Restaurant_695,North Indian,Pune,4.0
696,Restaurant_696,Bakery,Delhi,3.7
697,Restaurant_697,Chinese,Kolkata,3.6
698,Restaurant_698,South Indian,Delhi,4.7
699,Restaurant_699,North Indian,Ahmedabad,2.6
700,Restaurant_700,Bakery,Delhi,4.0
701,Restaurant_701,Fast Food,Delhi,2.5
702,Restaurant_702,Biryani,Jaipur,3.6
703,Restaurant_703,South Indian,Kolkata,
704,Restaurant_704,Biryani,Hyderabad,2.8
705,Restaurant_705,Bakery,Bengaluru,3.6
706,Restaurant_706,North Indian,Delhi,3.9
707,Restaurant_707,South Indian,Kolkata,3.5
708,Restaurant_708,South Indian,Kolkata,4.3
709,Restaurant_709,BIRYANI,Jaipur,3.7
710,Restaurant_710,Bakery,Chennai,
711,Restaurant_711,Bakery,Chennai,2.9
712,Restaurant_712,Bakery,Jaipur,4.5
713,Restaurant_713,Chinese,Chennai,4.0
714,Restaurant_714,North Indian,Ahmedabad,2.6
715,Restaurant_715,North Indian,Hyderabad,
716,Restaurant_716,Fast Food,Pune,3.5
717,Restaurant_717,Fast Food,Pune,4.1
718,Restaurant_718,Fast Food,Hyderabad,3.0
719,Restaurant_719,Biryani,Ahmedabad,3.4
720,Restaurant_720,Fast Food,Chennai,
721,Restaurant_721,Biryani,Pune,3.1
722,Restaurant_722,Fast Food,Mumbai,3.1
723,Restaurant_723,South Indian,Kolkata,4.4
724,Restaurant_724,Biryani,Chennai,2.7
725,Restaurant_725,Bakery,Jaipur,4.0
726,Restaurant_726,Bakery,Chennai,4.2
727,Restaurant_727,South Indian,Ahmedabad,4.8
728,Restaurant_728,North Indian,Jaipur,3.9
729,Restaurant_729,South Indian,Bengaluru,3.5
730,Restaurant_730,Biryani,Kolkata,
731,Restaurant_731,Biryani,Ahmedabad,4.4
732,Restaurant_732,South Indian,Pune,
733,Restaurant_733,Fast Food,Delhi,3.4
734,Restaurant_734,Bakery,Mumbai,3.1
735,Restaurant_735,FAST FOOD,Chennai,
736,Restaurant_736,Cafe,Hyderabad,4.1
737,Restaurant_737,North Indian,Mumbai,4.5
738,Restaurant_738,Biryani,Bengaluru,2.6
739,Restaurant_739,Cafe,Kolkata,2.7
740,Restaurant_740,Biryani,Delhi,2.7
741,Restaurant_741,South Indian,Hyderabad,4.8
742,Restaurant_742,Bakery,Bengaluru,4.7
743,Restaurant_743,Bakery,Jaipur,3.8
744,Restaurant_744,Cafe,Chennai,2.6
745,Restaurant_745,Fast Food,Jaipur,3.0
746,Restaurant_746,Bakery,Jaipur,2.7
747,Restaurant_747,Fast Food,Jaipur,3.8
748,Restaurant_748,BAKERY,Mumbai,2.6
749,Restaurant_749,Chinese,Pune,
750,Restaurant_750,Chinese,Delhi,3.3
751,Restaurant_751,BIRYANI,Hyderabad,4.0
752,Restaurant_752,Biryani,Kolkata,
753,Restaurant_753,Cafe,Hyderabad,4.2
754,Restaurant_754,Chinese,Delhi,2.5
755,Restaurant_755,Fast Food,Jaipur,4.5
756,Restaurant_756,Bakery,Delhi,4.5
757,Restaurant_757,Bakery,Ahmedabad,4.3
758,Restaurant_758,South Indian,Delhi,4.1
759,Restaurant_759,Cafe,Kolkata,3.8
760,Restaurant_760,Biryani,Hyderabad,4.5
761,Restaurant_761,North Indian,Bengaluru,3.3
762,Restaurant_762,North Indian,Hyderabad,3.3
763,Restaurant_763,South Indian,Ahmedabad,2.6
764,Restaurant_764,Cafe,Hyderabad,3.7
765,Restaurant_765,Cafe,Hyderabad,4.3
766,Restaurant_766,South Indian,Hyderabad,3.9
767,Restaurant_767,South Indian,Jaipur,3.7
768,Restaurant_768,North Indian,Delhi,4.8
769,Restaurant_769,North Indian,Ahmedabad,4.7
770,Restaurant_770,Cafe,Delhi,4.5
771,Restaurant_771,Bakery,Kolkata,3.9
772,Restaurant_772,North Indian,Hyderabad,2.9
773,Restaurant_773,North Indian,Kolkata,3.0
774,Restaurant_774,Cafe,Mumbai,4.8
775,Restaurant_775,Fast Food,Bengaluru,3.9
776,Restaurant_776,Chinese,Chennai,3.0
777,Restaurant_777,Biryani,Delhi,4.4
778,Restaurant_778,Cafe,Jaipur,
779,Restaurant_779,BAKERY,Pune,3.7
780,Restaurant_780,North Indian,Mumbai,3.9
781,Restaurant_781,South Indian,Delhi,3.8
782,Restaurant_782,South Indian,Delhi,3.8
783,Restaurant_783,Chinese,Pune,3.3
784,Restaurant_784,Fast Food,Pune,4.9
785,Restaurant_785,North Indian,Chennai,4.1
786,Restaurant_786,Chinese,Bengaluru,
787,Restaurant_787,Fast Food,Delhi,
788,Restaurant_788,North Indian,Bengaluru,4.8
789,Restaurant_789,Bakery,Pune,2.9
790,Restaurant_790,Chinese,Mumbai,4.0
791,Restaurant_791,North Indian,Bengaluru,4.9
792,Restaurant_792,BAKERY,Mumbai,3.4
793,Restaurant_793,Cafe,Delhi,3.4
794,Restaurant_794,CHINESE,Jaipur,4.1
795,Restaurant_795,South Indian,Pune,2.6
796,Restaurant_796,Biryani,Ahmedabad,3.1
797,Restaurant_797,North Indian,Kolkata,3.0
798,Restaurant_798,Chinese,Ahmedabad,4.0
799,Restaurant_799,Cafe,Hyderabad,4.4
800,Restaurant_800,Chinese,Jaipur,
801,Restaurant_801,Fast Food,Bengaluru,4.6
802,Restaurant_802,Biryani,Ahmedabad,3.0
803,Restaurant_803,Fast Food,Hyderabad,2.9
804,Restaurant_804,BIRYANI,Jaipur,4.0
805,Restaurant_805,Bakery,Chennai,4.6
806,Restaurant_806,Bakery,Ahmedabad,4.5
807,Restaurant_807,Biryani,Hyderabad,
808,Restaurant_808,Cafe,Bengaluru,
809,Restaurant_809,Bakery,Bengaluru,2.7
810,Restaurant_810,Cafe,Pune,4.5
811,Restaurant_811,Cafe,Mumbai,4.4
812,Restaurant_812,Cafe,Ahmedabad,4.4
813,Restaurant_813,Biryani,Kolkata,4.3
814,Restaurant_814,Cafe,Bengaluru,3.6
815,Restaurant_815,South Indian,Ahmedabad,3.8
816,Restaurant_816,Fast Food,Bengaluru,3.9
817,Restaurant_817,South Indian,Jaipur,2.5
818,Restaurant_818,South Indian,Mumbai,2.6
819,Restaurant_819,South Indian,Pune,3.1
820,Restaurant_820,Chinese,Bengaluru,4.1
821,Restaurant_821,South Indian,Pune,2.6
822,Restaurant_822,South Indian,Kolkata,4.4
823,Restaurant_823,Bakery,Hyderabad,4.2
824,Restaurant_824,Biryani,Jaipur,3.0
825,Restaurant_825,Bakery,Hyderabad,4.3
826,Restaurant_826,NORTH INDIAN,Mumbai,4.0
827,Restaurant_827,Bakery,Kolkata,4.1
828,Restaurant_828,Biryani,Bengaluru,4.2
829,Restaurant_829,Biryani,Chennai,2.9
830,Restaurant_830,Biryani,Hyderabad,2.7
831,Restaurant_831,Chinese,Chennai,4.7
832,Restaurant_832,Cafe,Mumbai,3.7
833,Restaurant_833,Biryani,Hyderabad,4.4
834,Restaurant_834,Fast Food,Jaipur,
835,Restaurant_835,Biryani,Hyderabad,4.6
836,Restaurant_836,Chinese,Mumbai,4.1
837,Restaurant_837,North Indian,Bengaluru,3.8
838,Restaurant_838,Cafe,Mumbai,4.2
839,Restaurant_839,North Indian,Bengaluru,2.6
840,Restaurant_840,Fast Food,Bengaluru,4.0
841,Restaurant_841,Chinese,Jaipur,3.3
842,Restaurant_842,North Indian,Jaipur,4.4
843,Restaurant_843,Fast Food,Kolkata,2.6
844,Restaurant_844,Cafe,Bengaluru,4.7
845,Restaurant_845,North Indian,Pune,
846,Restaurant_846,North Indian,Delhi,
847,Restaurant_847,Chinese,Jaipur,3.7
848,Restaurant_848,Cafe,Kolkata,4.0
849,Restaurant_849,North Indian,Jaipur,4.4
850,Restaurant_850,Biryani,Pune,4.6
851,Restaurant_851,South Indian,Bengaluru,
852,Restaurant_852,Fast Food,Ahmedabad,4.0
853,Restaurant_853,Chinese,Mumbai,3.6
854,Restaurant_854,North Indian,Chennai,3.3
855,Restaurant_855,Chinese,Bengaluru,
856,Restaurant_856,Cafe,Pune,4.3
857,Restaurant_857,Biryani,Delhi,3.8
858,Restaurant_858,Chinese,Kolkata,2.7
859,Restaurant_859,Bakery,Bengaluru,2.9
860,Restaurant_860,South Indian,Hyderabad,3.2
861,Restaurant_861,Biryani,Mumbai,3.8
862,Restaurant_862,Cafe,Kolkata,2.8
863,Restaurant_863,Bakery,Pune,4.8
864,Restaurant_864,North Indian,Hyderabad,4.0
865,Restaurant_865,Cafe,Kolkata,2.8
866,Restaurant_866,Bakery,Ahmedabad,3.9
867,Restaurant_867,Chinese,Hyderabad,3.5
868,Restaurant_868,Fast Food,Hyderabad,2.7
869,Restaurant_869,Chinese,Jaipur,2.8
870,Restaurant_870,Chinese,Kolkata,
871,Restaurant_871,SOUTH INDIAN,Delhi,4.9
872,Restaurant_872,Biryani,Ahmedabad,3.2
873,Restaurant_873,Chinese,Mumbai,3.2
874,Restaurant_874,Chinese,Mumbai,4.1
875,Restaurant_875,North Indian,Mumbai,3.3
876,Restaurant_876,South Indian,Kolkata,3.7
877,Restaurant_877,Chinese,Delhi,4.7
878,Restaurant_878,Biryani,Jaipur,4.5
879,Restaurant_879,Chinese,Chennai,3.8
880,Restaurant_880,Biryani,Kolkata,3.6
881,Restaurant_881,Chinese,Pune,
882,Restaurant_882,North Indian,Chennai,4.6
883,Restaurant_883,Chinese,Bengaluru,
884,Restaurant_884,Biryani,Hyderabad,4.0
885,Restaurant_885,Chinese,Pune,4.3
886,Restaurant_886,Fast Food,Delhi,
887,Restaurant_887,North Indian,Mumbai,3.5
888,Restaurant_888,Fast Food,Delhi,3.0
889,Restaurant_889,South Indian,Chennai,3.7
890,Restaurant_890,Cafe,Jaipur,3.5
891,Restaurant_891,North Indian,Ahmedabad,4.0
892,Restaurant_892,Bakery,Mumbai,4.2
893,Restaurant_893,NORTH INDIAN,Pune,2.9
894,Restaurant_894,Cafe,Ahmedabad,3.1
895,Restaurant_895,Bakery,Chennai,3.6
896,Restaurant_896,Biryani,Chennai,3.7
897,Restaurant_897,Cafe,Chennai,
898,Restaurant_898,Chinese,Chennai,3.4
899,Restaurant_899,Fast Food,Chennai,2.8
900,Restaurant_900,Bakery,Hyderabad,4.0
901,Restaurant_901,Biryani,Ahmedabad,3.1
902,Restaurant_902,Cafe,Kolkata,
903,Restaurant_903,North Indian,Hyderabad,4.2
904,Restaurant_904,Chinese,Mumbai,3.2
905,Restaurant_905,Chinese,Pune,4.8
906,Restaurant_906,Bakery,Delhi,
907,Restaurant_907,South Indian,Ahmedabad,3.6
908,Restaurant_908,Fast Food,Ahmedabad,3.9
909,Restaurant_909,Fast Food,Kolkata,3.9
910,Restaurant_910,Fast Food,Ahmedabad,3.4
911,Restaurant_911,North Indian,Bengaluru,3.3
912,Restaurant_912,Cafe,Pune,3.7
913,Restaurant_913,Cafe,Delhi,3.9
914,Restaurant_914,Cafe,Hyderabad,2.6
915,Restaurant_915,Biryani,Bengaluru,
916,Restaurant_916,North Indian,Mumbai,3.9
917,Restaurant_917,North Indian,Delhi,2.9
918,Restaurant_918,Bakery,Pune,4.2
919,Restaurant_919,Biryani,Delhi,3.7
920,Restaurant_920,Biryani,Bengaluru,3.2
921,Restaurant_921,Cafe,Chennai,4.3
922,Restaurant_922,Bakery,Delhi,4.0
923,Restaurant_923,Fast Food,Delhi,3.5
924,Restaurant_924,Fast Food,Pune,4.6
925,Restaurant_925,Fast Food,Jaipur,4.4
926,Restaurant_926,Bakery,Hyderabad,4.7
927,Restaurant_927,Chinese,Ahmedabad,4.3
928,Restaurant_928,South Indian,Kolkata,
929,Restaurant_929,Chinese,Ahmedabad,3.2
930,Restaurant_930,Bakery,Pune,4.4
931,Restaurant_931,North Indian,Delhi,4.6
932,Restaurant_932,Fast Food,Pune,3.1
933,Restaurant_933,Chinese,Chennai,3.8
934,Restaurant_934,North Indian,Jaipur,3.5
935,Restaurant_935,BIRYANI,Pune,4.8
936,Restaurant_936,North Indian,Jaipur,4.4
937,Restaurant_937,South Indian,Mumbai,2.9
938,Restaurant_938,Cafe,Hyderabad,3.5
939,Restaurant_939,Biryani,Ahmedabad,3.3
940,Restaurant_940,Cafe,Jaipur,
941,Restaurant_941,CHINESE,Chennai,2.7
942,Restaurant_942,North Indian,Bengaluru,4.1
943,Restaurant_943,Cafe,Kolkata,3.9
944,Restaurant_944,Bakery,Hyderabad,4.3
945,Restaurant_945,North Indian,Pune,4.4
946,Restaurant_946,Bakery,Bengaluru,3.5
947,Restaurant_947,Chinese,Pune,2.6
948,Restaurant_948,NORTH INDIAN,Kolkata,4.3
949,Restaurant_949,Fast Food,Mumbai,3.9
950,Restaurant_950,Biryani,Delhi,3.9
951,Restaurant_951,North Indian,Hyderabad,3.6
952,Restaurant_952,Cafe,Delhi,4.5
953,Restaurant_953,Biryani,Kolkata,4.1
954,Restaurant_954,South Indian,Ahmedabad,4.4
955,Restaurant_955,North Indian,Kolkata,4.8
956,Restaurant_956,Cafe,Mumbai,4.4
957,Restaurant_957,South Indian,Hyderabad,3.7
958,Restaurant_958,Cafe,Chennai,4.0
959,Restaurant_959,Biryani,Kolkata,2.9
960,Restaurant_960,South Indian,Chennai,4.7
961,Restaurant_961,Fast Food,Ahmedabad,3.5
962,Restaurant_962,Biryani,Chennai,4.2
963,Restaurant_963,Bakery,Delhi,3.2
964,Restaurant_964,North Indian,Hyderabad,3.2
965,Restaurant_965,Cafe,Bengaluru,4.9
966,Restaurant_966,Fast Food,Ahmedabad,4.5
967,Restaurant_967,Biryani,Ahmedabad,3.0
968,Restaurant_968,South Indian,Pune,4.2
969,Restaurant_969,North Indian,Bengaluru,2.6
970,Restaurant_970,Biryani,Ahmedabad,3.6
971,Restaurant_971,NORTH INDIAN,Jaipur,
972,Restaurant_972,North Indian,Kolkata,4.9
973,Restaurant_973,BIRYANI,Delhi,3.0
974,Restaurant_974,Chinese,Hyderabad,4.7
975,Restaurant_975,Bakery,Ahmedabad,4.7
976,Restaurant_976,South Indian,Mumbai,4.2
977,Restaurant_977,Biryani,Mumbai,4.4
978,Restaurant_978,South Indian,Jaipur,2.6
979,Restaurant_979,Biryani,Ahmedabad,4.7
980,Restaurant_980,Fast Food,Kolkata,3.9
981,Restaurant_981,Bakery,Jaipur,3.6
982,Restaurant_982,Chinese,Chennai,3.0
983,Restaurant_983,Biryani,Bengaluru,3.5
984,Restaurant_984,Biryani,Kolkata,3.0
985,Restaurant_985,Fast Food,Chennai,
986,Restaurant_986,Fast Food,Kolkata,3.7
987,Restaurant_987,South Indian,Mumbai,3.3
988,Restaurant_988,Cafe,Bengaluru,2.5
989,Restaurant_989,CAFE,Jaipur,4.3
990,Restaurant_990,Biryani,Delhi,3.0
991,Restaurant_991,North Indian,Chennai,3.5
992,Restaurant_992,Chinese,Chennai,3.2
993,Restaurant_993,South Indian,Kolkata,
994,Restaurant_994,Chinese,Kolkata,4.0
995,Restaurant_995,BAKERY,Hyderabad,4.6
996,Restaurant_996,Biryani,Mumbai,2.5
997,Restaurant_997,Biryani,Delhi,3.0
998,Restaurant_998,Cafe,Jaipur,
999,Restaurant_999,Cafe,Bengaluru,3.0
1000,Restaurant_1000,Bakery,Chennai,4.3
1001,Restaurant_1001,South Indian,Ahmedabad,3.6
1002,Restaurant_1002,North Indian,Hyderabad,3.3
1003,Restaurant_1003,Fast Food,Hyderabad,3.1
1004,Restaurant_1004,Fast Food,Bengaluru,4.3
1005,Restaurant_1005,Chinese,Bengaluru,3.4
1006,Restaurant_1006,Fast Food,Kolkata,3.4
1007,Restaurant_1007,South Indian,Ahmedabad,4.0
1008,Restaurant_1008,Chinese,Mumbai,3.9
1009,Restaurant_1009,Biryani,Bengaluru,2.6
1010,Restaurant_1010,Cafe,Ahmedabad,4.2
1011,Restaurant_1011,Bakery,Bengaluru,3.4
1012,Restaurant_1012,Chinese,Chennai,4.6
1013,Restaurant_1013,South Indian,Chennai,4.7
1014,Restaurant_1014,Biryani,Hyderabad,3.3
1015,Restaurant_1015,North Indian,Chennai,3.5
1016,Restaurant_1016,South Indian,Kolkata,2.7
1017,Restaurant_1017,Fast Food,Mumbai,4.1
1018,Restaurant_1018,South Indian,Bengaluru,4.8
1019,Restaurant_1019,Cafe,Pune,4.8
1020,Restaurant_1020,Bakery,Delhi,2.6
1021,Restaurant_1021,Bakery,Chennai,3.7
1022,Restaurant_1022,CHINESE,Kolkata,3.8
1023,Restaurant_1023,Cafe,Jaipur,3.3
1024,Restaurant_1024,South Indian,Delhi,3.7
1025,Restaurant_1025,Chinese,Mumbai,3.3
1026,Restaurant_1026,Cafe,Kolkata,4.4
1027,Restaurant_1027,Biryani,Chennai,2.5
1028,Restaurant_1028,Chinese,Mumbai,4.7
1029,Restaurant_1029,Cafe,Ahmedabad,2.9
1030,Restaurant_1030,Biryani,Mumbai,4.1
1031,Restaurant_1031,Bakery,Hyderabad,3.0
1032,Restaurant_1032,Biryani,Bengaluru,2.7
1033,Restaurant_1033,North Indian,Mumbai,3.7
1034,Restaurant_1034,South Indian,Jaipur,4.8
1035,Restaurant_1035,Chinese,Hyderabad,4.4
1036,Restaurant_1036,Biryani,Delhi,
1037,Restaurant_1037,Fast Food,Mumbai,2.6
1038,Restaurant_1038,Chinese,Kolkata,2.6
1039,Restaurant_1039,North Indian,Chennai,4.4
1040,Restaurant_1040,Cafe,Bengaluru,2.6
1041,Restaurant_1041,North Indian,Jaipur,4.8
1042,Restaurant_1042,Cafe,Hyderabad,4.6
1043,Restaurant_1043,South Indian,Bengaluru,3.3
1044,Restaurant_1044,Cafe,Ahmedabad,4.6
1045,Restaurant_1045,Fast Food,Hyderabad,3.4
1046,Restaurant_1046,Bakery,Bengaluru,4.2
1047,Restaurant_1047,Fast Food,Kolkata,2.9
1048,Restaurant_1048,Chinese,Pune,4.6
1049,Restaurant_1049,Biryani,Kolkata,3.5
1050,Restaurant_1050,Biryani,Pune,3.2
1051,Restaurant_1051,Fast Food,Jaipur,3.4
1052,Restaurant_1052,South Indian,Chennai,4.3
1053,Restaurant_1053,Bakery,Hyderabad,
1054,Restaurant_1054,CAFE,Jaipur,4.6
1055,Restaurant_1055,BIRYANI,Chennai,2.7
1056,Restaurant_1056,North Indian,Delhi,3.0
1057,Restaurant_1057,CAFE,Mumbai,4.4
1058,Restaurant_1058,Cafe,Jaipur,4.3
1059,Restaurant_1059,Fast Food,Mumbai,3.3
1060,Restaurant_1060,Chinese,Delhi,4.2
1061,Restaurant_1061,North Indian,Chennai,4.2
1062,Restaurant_1062,North Indian,Hyderabad,3.4
1063,Restaurant_1063,South Indian,Pune,2.9
1064,Restaurant_1064,Fast Food,Jaipur,4.7
1065,Restaurant_1065,FAST FOOD,Ahmedabad,3.0
1066,Restaurant_1066,Biryani,Ahmedabad,4.0
1067,Restaurant_1067,Bakery,Jaipur,2.5
1068,Restaurant_1068,Biryani,Pune,4.3
1069,Restaurant_1069,North Indian,Ahmedabad,4.4
1070,Restaurant_1070,CHINESE,Mumbai,3.9
1071,Restaurant_1071,South Indian,Delhi,2.8
1072,Restaurant_1072,Fast Food,Ahmedabad,
1073,Restaurant_1073,South Indian,Delhi,4.0
1074,Restaurant_1074,North Indian,Chennai,2.6
1075,Restaurant_1075,CAFE,Pune,3.8
1076,Restaurant_1076,Biryani,Kolkata,3.3
1077,Restaurant_1077,Cafe,Kolkata,4.4
1078,Restaurant_1078,Biryani,Jaipur,3.5
1079,Restaurant_1079,Bakery,Mumbai,3.6
1080,Restaurant_1080,Cafe,Pune,2.9
1081,Restaurant_1081,Bakery,Mumbai,
1082,Restaurant_1082,North Indian,Mumbai,4.6
1083,Restaurant_1083,Fast Food,Ahmedabad,2.8
1084,Restaurant_1084,South Indian,Ahmedabad,3.4
1085,Restaurant_1085,Chinese,Ahmedabad,3.0
1086,Restaurant_1086,Chinese,Kolkata,4.7
1087,Restaurant_1087,Biryani,Mumbai,4.6
1088,Restaurant_1088,Chinese,Jaipur,2.7
1089,Restaurant_1089,Bakery,Chennai,3.4
1090,Restaurant_1090,Bakery,Pune,3.0
1091,Restaurant_1091,North Indian,Bengaluru,4.7
1092,Restaurant_1092,Biryani,Delhi,3.2
1093,Restaurant_1093,Chinese,Delhi,3.4
1094,Restaurant_1094,South Indian,Hyderabad,4.3
1095,Restaurant_1095,North Indian,Hyderabad,2.7
1096,Restaurant_1096,Chinese,Mumbai,3.6
1097,Restaurant_1097,Cafe,Mumbai,
1098,Restaurant_1098,Fast Food,Delhi,4.6
1099,Restaurant_1099,Fast Food,Hyderabad,3.7
1100,Restaurant_1100,Biryani,Bengaluru,
1101,Restaurant_1101,Bakery,Jaipur,
1102,Restaurant_1102,Bakery,Mumbai,4.5
1103,Restaurant_1103,Cafe,Mumbai,4.7
1104,Restaurant_1104,Biryani,Jaipur,4.3
1105,Restaurant_1105,Biryani,Chennai,4.1
1106,Restaurant_1106,Cafe,Jaipur,3.1
